origin_city,destination_city,dep_date,dep_station_code,dep_station_name,arr_station_code,arr_station_name,dep_datetime,arr_datetime,duration,train_no,train_type,seat_class,price,segment_index,route_index,sample_id
Zhuhai,Guangzhou,2027-01-12,MFQ,Mingzhu Railway Station,IZQ,Guangzhou South,2027-01-12 16:55:00,2027-01-12 17:59:00,64,C7682,Intercity,Second Class Seat,65,1,21650,103509
Zhuhai,Guangzhou,2027-01-12,MFQ,Mingzhu Railway Station,IZQ,Guangzhou South,2027-01-12 17:51:00,2027-01-12 18:56:00,65,C7688,Intercity,First Class Seat,85,1,21654,103524
Zhuhai,Guangzhou,2027-01-12,MFQ,Mingzhu Railway Station,IZQ,Guangzhou South,2027-01-12 17:51:00,2027-01-12 18:56:00,65,C7688,Intercity,No Seat,65,1,21654,103526
Zhuhai,Guangzhou,2027-01-12,MFQ,Mingzhu Railway Station,IZQ,Guangzhou South,2027-01-12 17:51:00,2027-01-12 18:56:00,65,C7688,Intercity,Second Class Seat,65,1,21654,103525
Zhuhai,Guangzhou,2027-01-12,MFQ,Mingzhu Railway Station,IZQ,Guangzhou South,2027-01-12 18:35:00,2027-01-12 19:33:00,58,C7694,Intercity,No Seat,65,1,21660,103546
Zhuhai,Guangzhou,2027-01-12,MFQ,Mingzhu Railway Station,IZQ,Guangzhou South,2027-01-12 18:35:00,2027-01-12 19:33:00,58,C7694,Intercity,Second Class Seat,65,1,21660,103545
Zhuhai,Guangzhou,2027-01-12,MFQ,Mingzhu Railway Station,IZQ,Guangzhou South,2027-01-12 19:04:00,2027-01-12 19:55:00,51,C7698,Intercity,No Seat,65,1,21665,103562
Zhuhai,Guangzhou,2027-01-12,MFQ,Mingzhu Railway Station,IZQ,Guangzhou South,2027-01-12 19:04:00,2027-01-12 19:55:00,51,C7698,Intercity,Second Class Seat,65,1,21665,103561
Zhuhai,Guangzhou,2027-01-12,MFQ,Mingzhu Railway Station,IZQ,Guangzhou South,2027-01-12 19:45:00,2027-01-12 20:44:00,59,C7704,Intercity,No Seat,65,1,21667,103568
Zhuhai,Guangzhou,2027-01-12,MFQ,Mingzhu Railway Station,IZQ,Guangzhou South,2027-01-12 19:45:00,2027-01-12 20:44:00,59,C7704,Intercity,Second Class Seat,65,1,21667,103567
Zhuhai,Guangzhou,2027-01-12,MFQ,Mingzhu Railway Station,IZQ,Guangzhou South,2027-01-12 20:11:00,2027-01-12 21:11:00,60,C7708,Intercity,No Seat,65,1,21671,103580
Zhuhai,Guangzhou,2027-01-12,MFQ,Mingzhu Railway Station,IZQ,Guangzhou South,2027-01-12 20:11:00,2027-01-12 21:11:00,60,C7708,Intercity,Second Class Seat,65,1,21671,103579
Zhuhai,Guangzhou,2027-01-12,MFQ,Mingzhu Railway Station,IZQ,Guangzhou South,2027-01-12 20:27:00,2027-01-12 21:31:00,64,C7604,Intercity,No Seat,65,1,21674,103591
Zhuhai,Guangzhou,2027-01-12,MFQ,Mingzhu Railway Station,IZQ,Guangzhou South,2027-01-12 20:27:00,2027-01-12 21:31:00,64,C7604,Intercity,Second Class Seat,65,1,21674,103590
Zhuhai,Guangzhou,2027-01-12,MFQ,Mingzhu Railway Station,IZQ,Guangzhou South,2027-01-12 20:41:00,2027-01-12 21:41:00,60,C7712,Intercity,No Seat,65,1,21676,103597
Zhuhai,Guangzhou,2027-01-12,MFQ,Mingzhu Railway Station,IZQ,Guangzhou South,2027-01-12 20:41:00,2027-01-12 21:41:00,60,C7712,Intercity,Second Class Seat,65,1,21676,103596
Zhuhai,Guangzhou,2027-01-12,MFQ,Mingzhu Railway Station,IZQ,Guangzhou South,2027-01-12 21:02:00,2027-01-12 22:02:00,60,C7716,Intercity,No Seat,65,1,21678,103603
Zhuhai,Guangzhou,2027-01-12,MFQ,Mingzhu Railway Station,IZQ,Guangzhou South,2027-01-12 21:02:00,2027-01-12 22:02:00,60,C7716,Intercity,Second Class Seat,65,1,21678,103602
Zhuhai,Guangzhou,2027-01-12,MFQ,Mingzhu Railway Station,IZQ,Guangzhou South,2027-01-12 21:28:00,2027-01-12 22:23:00,55,C7720,Intercity,No Seat,65,1,21682,103617
Zhuhai,Guangzhou,2027-01-12,MFQ,Mingzhu Railway Station,IZQ,Guangzhou South,2027-01-12 21:28:00,2027-01-12 22:23:00,55,C7720,Intercity,Second Class Seat,65,1,21682,103616
Zhuhai,Guangzhou,2027-01-12,MFQ,Mingzhu Railway Station,IZQ,Guangzhou South,2027-01-12 21:36:00,2027-01-12 22:33:00,57,C7722,Intercity,No Seat,65,1,21684,103623
Zhuhai,Guangzhou,2027-01-12,MFQ,Mingzhu Railway Station,IZQ,Guangzhou South,2027-01-12 21:36:00,2027-01-12 22:33:00,57,C7722,Intercity,Second Class Seat,65,1,21684,103622
Zhuhai,Guangzhou,2027-01-12,MFQ,Mingzhu Railway Station,IZQ,Guangzhou South,2027-01-12 21:44:00,2027-01-12 22:38:00,54,C7602,Intercity,No Seat,65,1,21686,103629
Zhuhai,Guangzhou,2027-01-12,MFQ,Mingzhu Railway Station,IZQ,Guangzhou South,2027-01-12 21:44:00,2027-01-12 22:38:00,54,C7602,Intercity,Second Class Seat,65,1,21686,103628
Zhuhai,Guangzhou,2027-01-12,MFQ,Mingzhu Railway Station,IZQ,Guangzhou South,2027-01-12 21:54:00,2027-01-12 22:43:00,49,C7724,Intercity,No Seat,65,1,21687,103632
Zhuhai,Guangzhou,2027-01-12,MFQ,Mingzhu Railway Station,IZQ,Guangzhou South,2027-01-12 21:54:00,2027-01-12 22:43:00,49,C7724,Intercity,Second Class Seat,65,1,21687,103631
Zhuhai,Guangzhou,2027-01-12,MFQ,Mingzhu Railway Station,IZQ,Guangzhou South,2027-01-12 22:18:00,2027-01-12 23:03:00,45,C7728,Intercity,No Seat,65,1,21692,103650
Zhuhai,Guangzhou,2027-01-12,MFQ,Mingzhu Railway Station,IZQ,Guangzhou South,2027-01-12 22:18:00,2027-01-12 23:03:00,45,C7728,Intercity,Second Class Seat,65,1,21692,103649
Zhuhai,Guangzhou,2027-01-12,QXQ,Qianshan Railway Station,IZQ,Guangzhou South,2027-01-12 08:09:00,2027-01-12 09:49:00,100,C7614,Intercity,First Class Seat,85,1,21579,103271
Zhuhai,Guangzhou,2027-01-12,QXQ,Qianshan Railway Station,IZQ,Guangzhou South,2027-01-12 08:09:00,2027-01-12 09:49:00,100,C7614,Intercity,No Seat,65,1,21579,103273
Zhuhai,Guangzhou,2027-01-12,QXQ,Qianshan Railway Station,IZQ,Guangzhou South,2027-01-12 08:09:00,2027-01-12 09:49:00,100,C7614,Intercity,Second Class Seat,65,1,21579,103272
Zhuhai,Guangzhou,2027-01-12,QXQ,Qianshan Railway Station,IZQ,Guangzhou South,2027-01-12 09:05:00,2027-01-12 10:26:00,81,C7618,Intercity,No Seat,65,1,21586,103297
Zhuhai,Guangzhou,2027-01-12,QXQ,Qianshan Railway Station,IZQ,Guangzhou South,2027-01-12 09:05:00,2027-01-12 10:26:00,81,C7618,Intercity,Second Class Seat,65,1,21586,103296
Zhuhai,Guangzhou,2027-01-12,QXQ,Qianshan Railway Station,IZQ,Guangzhou South,2027-01-12 09:47:00,2027-01-12 10:47:00,60,C7624,Intercity,No Seat,65,1,21594,103323
Zhuhai,Guangzhou,2027-01-12,QXQ,Qianshan Railway Station,IZQ,Guangzhou South,2027-01-12 09:47:00,2027-01-12 10:47:00,60,C7624,Intercity,Second Class Seat,65,1,21594,103322
Zhuhai,Guangzhou,2027-01-12,QXQ,Qianshan Railway Station,IZQ,Guangzhou South,2027-01-12 11:05:00,2027-01-12 12:14:00,69,C7632,Intercity,No Seat,65,1,21603,103353
Zhuhai,Guangzhou,2027-01-12,QXQ,Qianshan Railway Station,IZQ,Guangzhou South,2027-01-12 11:05:00,2027-01-12 12:14:00,69,C7632,Intercity,Second Class Seat,65,1,21603,103352
Zhuhai,Guangzhou,2027-01-12,QXQ,Qianshan Railway Station,IZQ,Guangzhou South,2027-01-12 16:38:00,2027-01-12 17:43:00,65,C7680,Intercity,No Seat,65,1,21647,103501
Zhuhai,Guangzhou,2027-01-12,QXQ,Qianshan Railway Station,IZQ,Guangzhou South,2027-01-12 16:38:00,2027-01-12 17:43:00,65,C7680,Intercity,Second Class Seat,65,1,21647,103500
Zhuhai,Guangzhou,2027-01-12,QXQ,Qianshan Railway Station,IZQ,Guangzhou South,2027-01-12 18:41:00,2027-01-12 19:43:00,62,C7696,Intercity,No Seat,65,1,21661,103549
Zhuhai,Guangzhou,2027-01-12,QXQ,Qianshan Railway Station,IZQ,Guangzhou South,2027-01-12 18:41:00,2027-01-12 19:43:00,62,C7696,Intercity,Second Class Seat,65,1,21661,103548
Zhuhai,Guangzhou,2027-01-12,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2027-01-12 02:31:00,2027-01-12 03:22:00,51,D4356,EMU,First Class Seat,90,1,21565,103219
Zhuhai,Guangzhou,2027-01-12,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2027-01-12 02:31:00,2027-01-12 03:22:00,51,D4356,EMU,No Seat,70,1,21565,103221
Zhuhai,Guangzhou,2027-01-12,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2027-01-12 02:31:00,2027-01-12 03:22:00,51,D4356,EMU,Second Class Seat,70,1,21565,103220
Zhuhai,Guangzhou,2027-01-12,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2027-01-12 02:46:00,2027-01-12 03:37:00,51,D4362,EMU,First Class Seat,90,1,21566,103223
Zhuhai,Guangzhou,2027-01-12,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2027-01-12 02:46:00,2027-01-12 03:37:00,51,D4362,EMU,No Seat,70,1,21566,103225
Zhuhai,Guangzhou,2027-01-12,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2027-01-12 02:46:00,2027-01-12 03:37:00,51,D4362,EMU,Second Class Seat,70,1,21566,103224
Zhuhai,Guangzhou,2027-01-12,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2027-01-12 03:40:00,2027-01-12 04:31:00,51,D4670,EMU,First Class Seat,90,1,21567,103227
Zhuhai,Guangzhou,2027-01-12,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2027-01-12 03:40:00,2027-01-12 04:31:00,51,D4670,EMU,No Seat,70,1,21567,103229
Zhuhai,Guangzhou,2027-01-12,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2027-01-12 03:40:00,2027-01-12 04:31:00,51,D4670,EMU,Second Class Seat,70,1,21567,103228
Zhuhai,Guangzhou,2027-01-12,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2027-01-12 06:30:00,2027-01-12 07:36:00,66,C7606,Intercity,No Seat,70,1,21568,103232
Zhuhai,Guangzhou,2027-01-12,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2027-01-12 06:30:00,2027-01-12 07:36:00,66,C7606,Intercity,Second Class Seat,70,1,21568,103231
Zhuhai,Guangzhou,2027-01-12,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2027-01-12 06:41:00,2027-01-12 07:54:00,73,C7608,Intercity,No Seat,70,1,21569,103235
Zhuhai,Guangzhou,2027-01-12,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2027-01-12 06:41:00,2027-01-12 07:54:00,73,C7608,Intercity,Second Class Seat,70,1,21569,103234
Zhuhai,Guangzhou,2027-01-12,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2027-01-12 07:10:00,2027-01-12 08:09:00,59,D3608,EMU,First Class Seat,90,1,21570,103237
Zhuhai,Guangzhou,2027-01-12,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2027-01-12 07:10:00,2027-01-12 08:09:00,59,D3608,EMU,No Seat,70,1,21570,103239
Zhuhai,Guangzhou,2027-01-12,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2027-01-12 07:10:00,2027-01-12 08:09:00,59,D3608,EMU,Second Class Seat,70,1,21570,103238
Zhuhai,Guangzhou,2027-01-12,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2027-01-12 07:21:00,2027-01-12 08:16:00,55,D1888,EMU,First Class Seat,90,1,21571,103241
Zhuhai,Guangzhou,2027-01-12,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2027-01-12 07:21:00,2027-01-12 08:16:00,55,D1888,EMU,No Seat,70,1,21571,103243
Zhuhai,Guangzhou,2027-01-12,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2027-01-12 07:21:00,2027-01-12 08:16:00,55,D1888,EMU,Second Class Seat,70,1,21571,103242
Zhuhai,Guangzhou,2027-01-12,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2027-01-12 07:27:00,2027-01-12 08:31:00,64,C7610,Intercity,No Seat,70,1,21572,103246
Zhuhai,Guangzhou,2027-01-12,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2027-01-12 07:27:00,2027-01-12 08:31:00,64,C7610,Intercity,Second Class Seat,70,1,21572,103245
Zhuhai,Guangzhou,2027-01-12,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2027-01-12 07:37:00,2027-01-12 09:10:00,93,C7612,Intercity,No Seat,70,1,21573,103249
Zhuhai,Guangzhou,2027-01-12,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2027-01-12 07:37:00,2027-01-12 09:10:00,93,C7612,Intercity,Second Class Seat,70,1,21573,103248
Zhuhai,Guangzhou,2027-01-12,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2027-01-12 07:49:00,2027-01-12 08:43:00,54,G3750,High-Speed Rail,Business Class Seat,205,1,21576,103257
Zhuhai,Guangzhou,2027-01-12,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2027-01-12 07:49:00,2027-01-12 08:43:00,54,G3750,High-Speed Rail,First Class Seat,90,1,21576,103258
Zhuhai,Guangzhou,2027-01-12,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2027-01-12 07:49:00,2027-01-12 08:43:00,54,G3750,High-Speed Rail,No Seat,70,1,21576,103260
Zhuhai,Guangzhou,2027-01-12,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2027-01-12 07:49:00,2027-01-12 08:43:00,54,G3750,High-Speed Rail,Second Class Seat,70,1,21576,103259
Zhuhai,Guangzhou,2027-01-12,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2027-01-12 07:56:00,2027-01-12 08:53:00,57,G1022,High-Speed Rail,Business Class Seat,205,1,21577,103262
Zhuhai,Guangzhou,2027-01-12,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2027-01-12 07:56:00,2027-01-12 08:53:00,57,G1022,High-Speed Rail,First Class Seat,90,1,21577,103263
Zhuhai,Guangzhou,2027-01-12,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2027-01-12 07:56:00,2027-01-12 08:53:00,57,G1022,High-Speed Rail,No Seat,70,1,21577,103265
Zhuhai,Guangzhou,2027-01-12,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2027-01-12 07:56:00,2027-01-12 08:53:00,57,G1022,High-Speed Rail,Second Class Seat,70,1,21577,103264
Zhuhai,Guangzhou,2027-01-12,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2027-01-12 08:01:00,2027-01-12 09:49:00,108,C7614,Intercity,First Class Seat,90,1,21578,103267
Zhuhai,Guangzhou,2027-01-12,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2027-01-12 08:01:00,2027-01-12 09:49:00,108,C7614,Intercity,No Seat,70,1,21578,103269
Zhuhai,Guangzhou,2027-01-12,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2027-01-12 08:01:00,2027-01-12 09:49:00,108,C7614,Intercity,Second Class Seat,70,1,21578,103268
Zhuhai,Guangzhou,2027-01-12,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2027-01-12 08:25:00,2027-01-12 09:20:00,55,G544,High-Speed Rail,Business Class Seat,205,1,21581,103279
Zhuhai,Guangzhou,2027-01-12,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2027-01-12 08:25:00,2027-01-12 09:20:00,55,G544,High-Speed Rail,First Class Seat,90,1,21581,103280
Zhuhai,Guangzhou,2027-01-12,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2027-01-12 08:25:00,2027-01-12 09:20:00,55,G544,High-Speed Rail,No Seat,70,1,21581,103282
Zhuhai,Guangzhou,2027-01-12,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2027-01-12 08:25:00,2027-01-12 09:20:00,55,G544,High-Speed Rail,Second Class Seat,70,1,21581,103281
Zhuhai,Guangzhou,2027-01-12,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2027-01-12 08:41:00,2027-01-12 09:40:00,59,D7112,EMU,No Seat,70,1,21582,103285
Zhuhai,Guangzhou,2027-01-12,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2027-01-12 08:41:00,2027-01-12 09:40:00,59,D7112,EMU,Second Class Seat,70,1,21582,103284
Zhuhai,Guangzhou,2027-01-12,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2027-01-12 08:48:00,2027-01-12 10:05:00,77,C7616,Intercity,No Seat,70,1,21583,103288
Zhuhai,Guangzhou,2027-01-12,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2027-01-12 08:48:00,2027-01-12 10:05:00,77,C7616,Intercity,Second Class Seat,70,1,21583,103287
Zhuhai,Guangzhou,2027-01-12,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2027-01-12 08:56:00,2027-01-12 10:26:00,90,C7618,Intercity,No Seat,70,1,21584,103291
Zhuhai,Guangzhou,2027-01-12,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2027-01-12 08:56:00,2027-01-12 10:26:00,90,C7618,Intercity,Second Class Seat,70,1,21584,103290
Zhuhai,Guangzhou,2027-01-12,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2027-01-12 09:07:00,2027-01-12 10:00:00,53,G3792,High-Speed Rail,Business Class Seat,205,1,21587,103299
Zhuhai,Guangzhou,2027-01-12,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2027-01-12 09:07:00,2027-01-12 10:00:00,53,G3792,High-Speed Rail,First Class Seat,90,1,21587,103300
Zhuhai,Guangzhou,2027-01-12,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2027-01-12 09:07:00,2027-01-12 10:00:00,53,G3792,High-Speed Rail,No Seat,70,1,21587,103302
Zhuhai,Guangzhou,2027-01-12,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2027-01-12 09:07:00,2027-01-12 10:00:00,53,G3792,High-Speed Rail,Second Class Seat,70,1,21587,103301
Zhuhai,Guangzhou,2027-01-12,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2027-01-12 09:15:00,2027-01-12 10:14:00,59,D7132,EMU,No Seat,70,1,21588,103305
Zhuhai,Guangzhou,2027-01-12,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2027-01-12 09:15:00,2027-01-12 10:14:00,59,D7132,EMU,Second Class Seat,70,1,21588,103304
Zhuhai,Guangzhou,2027-01-12,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2027-01-12 09:22:00,2027-01-12 10:37:00,75,C7620,Intercity,No Seat,70,1,21589,103308
Zhuhai,Guangzhou,2027-01-12,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2027-01-12 09:22:00,2027-01-12 10:37:00,75,C7620,Intercity,Second Class Seat,70,1,21589,103307
Zhuhai,Guangzhou,2027-01-12,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2027-01-12 09:32:00,2027-01-12 10:42:00,70,C7622,Intercity,No Seat,70,1,21590,103311
Zhuhai,Guangzhou,2027-01-12,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2027-01-12 09:32:00,2027-01-12 10:42:00,70,C7622,Intercity,Second Class Seat,70,1,21590,103310
Zhuhai,Guangzhou,2027-01-12,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2027-01-12 09:39:00,2027-01-12 10:47:00,68,C7624,Intercity,No Seat,70,1,21592,103317
Zhuhai,Guangzhou,2027-01-12,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2027-01-12 09:39:00,2027-01-12 10:47:00,68,C7624,Intercity,Second Class Seat,70,1,21592,103316
Zhuhai,Guangzhou,2027-01-12,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2027-01-12 10:01:00,2027-01-12 11:02:00,61,C7626,Intercity,No Seat,70,1,21596,103329
Zhuhai,Guangzhou,2027-01-12,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2027-01-12 10:01:00,2027-01-12 11:02:00,61,C7626,Intercity,Second Class Seat,70,1,21596,103328
Zhuhai,Guangzhou,2027-01-12,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2027-01-12 10:14:00,2027-01-12 11:09:00,55,G1044,High-Speed Rail,Business Class Seat,205,1,21598,103334
Zhuhai,Guangzhou,2027-01-12,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2027-01-12 10:14:00,2027-01-12 11:09:00,55,G1044,High-Speed Rail,First Class Seat,90,1,21598,103335
Zhuhai,Guangzhou,2027-01-12,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2027-01-12 10:14:00,2027-01-12 11:09:00,55,G1044,High-Speed Rail,No Seat,70,1,21598,103337
Zhuhai,Guangzhou,2027-01-12,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2027-01-12 10:14:00,2027-01-12 11:09:00,55,G1044,High-Speed Rail,Second Class Seat,70,1,21598,103336
Zhuhai,Guangzhou,2027-01-12,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2027-01-12 10:22:00,2027-01-12 11:18:00,56,D3842,EMU,First Class Seat,90,1,21599,103339
Zhuhai,Guangzhou,2027-01-12,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2027-01-12 10:22:00,2027-01-12 11:18:00,56,D3842,EMU,No Seat,70,1,21599,103341
Zhuhai,Guangzhou,2027-01-12,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2027-01-12 10:22:00,2027-01-12 11:18:00,56,D3842,EMU,Second Class Seat,70,1,21599,103340
Zhuhai,Guangzhou,2027-01-12,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2027-01-12 10:45:00,2027-01-12 12:00:00,75,C7630,Intercity,No Seat,70,1,21600,103344
Zhuhai,Guangzhou,2027-01-12,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2027-01-12 10:45:00,2027-01-12 12:00:00,75,C7630,Intercity,Second Class Seat,70,1,21600,103343
Zhuhai,Guangzhou,2027-01-12,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2027-01-12 10:57:00,2027-01-12 12:14:00,77,C7632,Intercity,No Seat,70,1,21602,103350
Zhuhai,Guangzhou,2027-01-12,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2027-01-12 10:57:00,2027-01-12 12:14:00,77,C7632,Intercity,Second Class Seat,70,1,21602,103349
Zhuhai,Guangzhou,2027-01-12,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2027-01-12 11:13:00,2027-01-12 12:29:00,76,C7634,Intercity,No Seat,70,1,21604,103356
Zhuhai,Guangzhou,2027-01-12,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2027-01-12 11:13:00,2027-01-12 12:29:00,76,C7634,Intercity,Second Class Seat,70,1,21604,103355
Zhuhai,Guangzhou,2027-01-12,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2027-01-12 11:35:00,2027-01-12 12:49:00,74,C7636,Intercity,No Seat,70,1,21606,103362
Zhuhai,Guangzhou,2027-01-12,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2027-01-12 11:35:00,2027-01-12 12:49:00,74,C7636,Intercity,Second Class Seat,70,1,21606,103361
Zhuhai,Guangzhou,2027-01-12,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2027-01-12 11:44:00,2027-01-12 12:59:00,75,C7638,Intercity,First Class Seat,90,1,21607,103364
Zhuhai,Guangzhou,2027-01-12,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2027-01-12 11:44:00,2027-01-12 12:59:00,75,C7638,Intercity,No Seat,70,1,21607,103366
Zhuhai,Guangzhou,2027-01-12,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2027-01-12 11:44:00,2027-01-12 12:59:00,75,C7638,Intercity,Second Class Seat,70,1,21607,103365
Zhuhai,Guangzhou,2027-01-12,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2027-01-12 11:55:00,2027-01-12 13:06:00,71,C7640,Intercity,No Seat,70,1,21609,103373
Zhuhai,Guangzhou,2027-01-12,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2027-01-12 11:55:00,2027-01-12 13:06:00,71,C7640,Intercity,Second Class Seat,70,1,21609,103372
Zhuhai,Guangzhou,2027-01-12,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2027-01-12 12:04:00,2027-01-12 13:15:00,71,C7642,Intercity,No Seat,70,1,21610,103376
Zhuhai,Guangzhou,2027-01-12,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2027-01-12 12:04:00,2027-01-12 13:15:00,71,C7642,Intercity,Second Class Seat,70,1,21610,103375
Zhuhai,Guangzhou,2027-01-12,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2027-01-12 12:17:00,2027-01-12 13:13:00,56,G1302,High-Speed Rail,Business Class Seat,205,1,21613,103384
Zhuhai,Guangzhou,2027-01-12,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2027-01-12 12:17:00,2027-01-12 13:13:00,56,G1302,High-Speed Rail,First Class Seat,90,1,21613,103385
Zhuhai,Guangzhou,2027-01-12,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2027-01-12 12:17:00,2027-01-12 13:13:00,56,G1302,High-Speed Rail,No Seat,70,1,21613,103387
Zhuhai,Guangzhou,2027-01-12,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2027-01-12 12:17:00,2027-01-12 13:13:00,56,G1302,High-Speed Rail,Second Class Seat,70,1,21613,103386
Zhuhai,Guangzhou,2027-01-12,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2027-01-12 12:30:00,2027-01-12 13:33:00,63,C7644,Intercity,No Seat,70,1,21614,103390
Zhuhai,Guangzhou,2027-01-12,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2027-01-12 12:30:00,2027-01-12 13:33:00,63,C7644,Intercity,Second Class Seat,70,1,21614,103389
Zhuhai,Guangzhou,2027-01-12,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2027-01-12 12:37:00,2027-01-12 13:37:00,60,C7646,Intercity,No Seat,70,1,21615,103393
Zhuhai,Guangzhou,2027-01-12,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2027-01-12 12:37:00,2027-01-12 13:37:00,60,C7646,Intercity,Second Class Seat,70,1,21615,103392
Zhuhai,Guangzhou,2027-01-12,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2027-01-12 12:46:00,2027-01-12 13:53:00,67,C7648,Intercity,No Seat,70,1,21616,103396
Zhuhai,Guangzhou,2027-01-12,ZHQ,Zhuhai Railway Station,IZQ,Guangzhou South,2027-01-12 12:46:00,2027-01-12 13:53:00,67,C7648,Intercity,Second Class Seat,70,1,21616,103395
